 batch: 1563/1563 | epoch: 0 | Loss: 4.257878822923393 | Accuracy: 4.988(2494/50000)(2492/49984)))[4.988] [4.257878822923393]
 batch: 1563/1563 | epoch: 56 | Loss: 0.7876751512308114 | Accuracy: 76.636(38318/50000)8309/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114]
 batch: 1563/1563 | epoch: 57 | Loss: 0.755795973076015 | Accuracy: 77.69(38845/50000)(38831/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015]
 batch: 1563/1563 | epoch: 58 | Loss: 0.7474409474711805 | Accuracy: 77.828(38914/50000)903/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805]
 batch: 1563/1563 | epoch: 59 | Loss: 0.7395745471968379 | Accuracy: 77.872(38936/50000)925/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379]
 batch: 1563/1563 | epoch: 60 | Loss: 0.7278456763910774 | Accuracy: 78.316(39158/50000)9150/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774]
 batch: 1563/1563 | epoch: 61 | Loss: 0.7179072361227342 | Accuracy: 78.772(39386/50000)9377/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342]
 batch: 1563/1563 | epoch: 62 | Loss: 0.7037629594005077 | Accuracy: 79.344(39672/50000)9662/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077]
 batch: 1563/1563 | epoch: 63 | Loss: 0.6892584584848819 | Accuracy: 79.484(39742/50000)732/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819]
 batch: 1563/1563 | epoch: 64 | Loss: 0.671906672184542 | Accuracy: 80.154(40077/50000)0063/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542]
 batch: 1563/1563 | epoch: 65 | Loss: 0.6667175885392395 | Accuracy: 80.188(40094/50000)0084/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395]
 batch: 1563/1563 | epoch: 66 | Loss: 0.6475346860352496 | Accuracy: 80.582(40291/50000)0279/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496]
 batch: 1563/1563 | epoch: 67 | Loss: 0.639581322078894 | Accuracy: 81.018(40509/50000)0496/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894]
 batch: 1563/1563 | epoch: 68 | Loss: 0.6248571000187655 | Accuracy: 81.446(40723/50000)0708/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655]
